# x=3.0250  x=3.0750  x=3.1250  x=3.1750  x=3.2250  x=3.2750  x=3.3250  x=3.3750  x=3.4250  x=3.4750  x=3.5250  x=3.5750  x=3.6250  x=3.6750  x=3.7250  x=3.7750  x=3.8250  x=3.8750  x=3.9250  x=3.9750  x=4.0250  x=4.0750  x=4.1250  x=4.1750  x=4.2250  x=4.2750  x=4.3250  x=4.3750  x=4.4250  x=4.4750  x=4.5250  x=4.5750  x=4.6250  x=4.6750  x=4.7250  x=4.7750  x=4.8250  x=4.8750  x=4.9250  x=4.9750  x=5.0250  x=5.0750  x=5.1250  x=5.1750  x=5.2250  x=5.2750  x=5.3250  x=5.3750  x=5.4250  x=5.4750  x=5.5250  x=5.5750  x=5.6250  x=5.6750  x=5.7250  x=5.7750  x=5.8250  x=5.8750  x=5.9250  x=5.9750  x=6.0250  x=6.0750  x=6.1250  x=6.1750  x=6.2250  x=6.2750  x=6.3250  x=6.3750  x=6.4250  x=6.4750  x=6.5250  x=6.5750  x=6.6250  x=6.6750  x=6.7250  x=6.7750  x=6.8250  x=6.8750  x=6.9250  x=6.9750
1.305512e+00 1.297008e+00 1.287626e+00 1.277353e+00 1.266177e+00 1.254084e+00 1.241058e+00 1.229032e+00 1.219342e+00 1.210023e+00 1.201057e+00 1.192428e+00 1.184122e+00 1.176123e+00 1.168418e+00 1.160991e+00 1.153832e+00 1.146925e+00 1.140260e+00 1.133824e+00 1.127606e+00 1.121594e+00 1.115779e+00 1.110149e+00 1.104695e+00 1.099406e+00 1.094274e+00 1.089290e+00 1.084444e+00 1.079727e+00 1.075132e+00 1.070651e+00 1.066274e+00 1.061995e+00 1.057806e+00 1.053699e+00 1.049667e+00 1.045703e+00 1.041799e+00 1.037950e+00 1.034147e+00 1.030384e+00 1.026655e+00 1.022953e+00 1.019271e+00 1.015603e+00 1.011942e+00 1.008281e+00 1.004615e+00 1.000936e+00 9.972375e-01 9.935138e-01 9.897579e-01 9.859630e-01 9.821225e-01 9.782294e-01 9.742768e-01 9.702576e-01 9.661648e-01 9.619910e-01 9.577288e-01 9.533705e-01 9.489084e-01 9.443347e-01 9.396410e-01 9.348190e-01 9.298602e-01 9.247558e-01 9.194965e-01 9.140731e-01 9.084758e-01 9.026948e-01 8.967196e-01 8.871390e-01 8.749997e-01 8.636392e-01 8.529982e-01 8.430212e-01 8.336562e-01 8.248542e-01
1.392161e+00 1.386865e+00 1.380803e+00 1.373966e+00 1.366347e+00 1.357936e+00 1.348722e+00 1.340947e+00 1.335549e+00 1.330271e+00 1.325107e+00 1.320051e+00 1.315098e+00 1.310242e+00 1.305477e+00 1.300799e+00 1.296202e+00 1.291680e+00 1.287229e+00 1.282844e+00 1.278520e+00 1.274252e+00 1.270035e+00 1.265864e+00 1.261736e+00 1.257644e+00 1.253585e+00 1.249555e+00 1.245547e+00 1.241559e+00 1.237585e+00 1.233622e+00 1.229664e+00 1.225707e+00 1.221747e+00 1.217780e+00 1.213800e+00 1.209804e+00 1.205787e+00 1.201744e+00 1.197671e+00 1.193564e+00 1.189417e+00 1.185227e+00 1.180988e+00 1.176695e+00 1.172345e+00 1.167931e+00 1.163450e+00 1.158895e+00 1.154263e+00 1.149547e+00 1.144742e+00 1.139844e+00 1.134846e+00 1.129743e+00 1.124529e+00 1.119199e+00 1.113746e+00 1.108165e+00 1.102448e+00 1.096590e+00 1.090584e+00 1.084424e+00 1.078102e+00 1.071611e+00 1.064945e+00 1.058094e+00 1.051053e+00 1.043813e+00 1.036366e+00 1.028703e+00 1.020817e+00 1.012977e+00 1.005447e+00 9.979376e-01 9.904398e-01 9.829434e-01 9.754389e-01 9.679164e-01
1.415667e+00 1.411241e+00 1.406079e+00 1.400175e+00 1.393521e+00 1.386109e+00 1.377930e+00 1.370056e+00 1.363547e+00 1.357311e+00 1.351337e+00 1.345616e+00 1.340139e+00 1.334896e+00 1.329880e+00 1.325082e+00 1.320496e+00 1.316113e+00 1.311927e+00 1.307931e+00 1.304118e+00 1.300483e+00 1.297020e+00 1.293724e+00 1.290588e+00 1.287609e+00 1.284781e+00 1.282100e+00 1.279562e+00 1.277162e+00 1.274897e+00 1.272764e+00 1.270758e+00 1.268877e+00 1.267117e+00 1.265476e+00 1.263951e+00 1.262541e+00 1.261241e+00 1.260052e+00 1.258969e+00 1.257993e+00 1.257121e+00 1.256352e+00 1.255685e+00 1.255118e+00 1.254651e+00 1.254283e+00 1.254014e+00 1.253842e+00 1.253769e+00 1.253792e+00 1.253914e+00 1.254133e+00 1.254451e+00 1.254867e+00 1.255383e+00 1.255998e+00 1.256715e+00 1.257535e+00 1.258457e+00 1.259485e+00 1.260620e+00 1.261863e+00 1.263217e+00 1.264683e+00 1.266264e+00 1.267963e+00 1.269781e+00 1.271723e+00 1.273791e+00 1.275989e+00 1.278319e+00 1.280866e+00 1.283003e+00 1.284654e+00 1.285820e+00 1.286503e+00 1.286704e+00 1.286422e+00
1.733837e+00 1.741189e+00 1.748217e+00 1.754931e+00 1.761338e+00 1.767447e+00 1.773265e+00 1.777426e+00 1.780164e+00 1.782856e+00 1.785504e+00 1.788110e+00 1.790675e+00 1.793202e+00 1.795691e+00 1.798145e+00 1.800565e+00 1.802953e+00 1.805310e+00 1.807639e+00 1.809940e+00 1.812216e+00 1.814467e+00 1.816696e+00 1.818903e+00 1.821092e+00 1.823261e+00 1.825415e+00 1.827553e+00 1.829677e+00 1.831789e+00 1.833891e+00 1.835983e+00 1.838067e+00 1.840144e+00 1.842216e+00 1.844285e+00 1.846351e+00 1.848416e+00 1.850482e+00 1.852549e+00 1.854620e+00 1.856696e+00 1.858778e+00 1.860867e+00 1.862965e+00 1.865074e+00 1.867194e+00 1.869328e+00 1.871477e+00 1.873641e+00 1.875824e+00 1.878025e+00 1.880247e+00 1.882492e+00 1.884760e+00 1.887053e+00 1.889373e+00 1.891722e+00 1.894100e+00 1.896510e+00 1.898954e+00 1.901432e+00 1.903947e+00 1.906500e+00 1.909093e+00 1.911728e+00 1.914407e+00 1.917131e+00 1.919902e+00 1.922723e+00 1.925594e+00 1.928519e+00 1.935360e+00 1.945095e+00 1.953880e+00 1.961731e+00 1.968663e+00 1.974689e+00 1.979819e+00
1.122280e+00 1.106994e+00 1.090591e+00 1.073052e+00 1.054354e+00 1.034474e+00 1.013387e+00 9.945374e-01 9.799670e-01 9.661676e-01 9.531042e-01 9.407435e-01 9.290540e-01 9.180061e-01 9.075716e-01 8.977240e-01 8.884382e-01 8.796905e-01 8.714588e-01 8.637220e-01 8.564605e-01 8.496558e-01 8.432907e-01 8.373488e-01 8.318151e-01 8.266755e-01 8.219169e-01 8.175272e-01 8.134952e-01 8.098108e-01 8.064644e-01 8.034476e-01 8.007528e-01 7.983730e-01 7.963022e-01 7.945351e-01 7.930673e-01 7.918949e-01 7.910151e-01 7.904256e-01 7.901248e-01 7.901120e-01 7.903873e-01 7.909512e-01 7.918052e-01 7.929515e-01 7.943930e-01 7.961334e-01 7.981771e-01 8.005293e-01 8.031960e-01 8.061840e-01 8.095008e-01 8.131550e-01 8.171557e-01 8.215133e-01 8.262387e-01 8.313441e-01 8.368423e-01 8.427475e-01 8.490745e-01 8.558396e-01 8.630599e-01 8.707538e-01 8.789408e-01 8.876419e-01 8.968791e-01 9.066760e-01 9.170575e-01 9.280499e-01 9.396814e-01 9.519814e-01 9.649812e-01 9.789750e-01 9.923542e-01 1.004870e+00 1.016535e+00 1.027359e+00 1.037353e+00 1.046526e+00
1.247714e+00 1.237070e+00 1.225474e+00 1.212909e+00 1.199360e+00 1.184811e+00 1.169242e+00 1.147738e+00 1.123243e+00 1.100529e+00 1.079480e+00 1.059987e+00 1.041952e+00 1.025281e+00 1.009889e+00 9.956974e-01 9.826333e-01 9.706298e-01 9.596254e-01 9.495637e-01 9.403931e-01 9.320666e-01 9.245416e-01 9.177796e-01 9.117458e-01 9.064093e-01 9.017429e-01 8.977225e-01 8.943277e-01 8.915409e-01 8.893480e-01 8.877376e-01 8.867016e-01 8.862346e-01 8.863342e-01 8.870010e-01 8.882383e-01 8.900525e-01 8.924529e-01 8.954518e-01 8.990646e-01 9.033097e-01 9.082090e-01 9.137875e-01 9.200738e-01 9.271001e-01 9.349024e-01 9.435208e-01 9.529993e-01 9.633865e-01 9.747358e-01 9.871051e-01 1.000558e+00 1.015163e+00 1.030996e+00 1.048137e+00 1.066674e+00 1.086702e+00 1.108324e+00 1.131651e+00 1.156802e+00 1.183906e+00 1.213102e+00 1.244539e+00 1.278379e+00 1.314795e+00 1.353973e+00 1.396115e+00 1.441437e+00 1.490169e+00 1.542563e+00 1.598887e+00 1.659428e+00 1.722326e+00 1.780263e+00 1.835443e+00 1.887896e+00 1.937650e+00 1.984731e+00 2.029165e+00
1.326838e+00 1.319124e+00 1.310559e+00 1.301132e+00 1.290831e+00 1.279644e+00 1.267557e+00 1.252638e+00 1.236749e+00 1.221753e+00 1.207599e+00 1.194241e+00 1.181633e+00 1.169735e+00 1.158505e+00 1.147906e+00 1.137904e+00 1.128465e+00 1.119557e+00 1.111150e+00 1.103216e+00 1.095730e+00 1.088665e+00 1.081998e+00 1.075708e+00 1.069773e+00 1.064172e+00 1.058889e+00 1.053904e+00 1.049201e+00 1.044765e+00 1.040581e+00 1.036634e+00 1.032912e+00 1.029402e+00 1.026093e+00 1.022973e+00 1.020032e+00 1.017260e+00 1.014647e+00 1.012186e+00 1.009868e+00 1.007685e+00 1.005630e+00 1.003696e+00 1.001877e+00 1.000166e+00 9.985580e-01 9.970473e-01 9.956291e-01 9.942984e-01 9.930510e-01 9.918826e-01 9.907894e-01 9.897677e-01 9.888140e-01 9.879252e-01 9.870984e-01 9.863307e-01 9.856196e-01 9.849627e-01 9.843579e-01 9.838031e-01 9.832964e-01 9.828362e-01 9.824210e-01 9.820493e-01 9.817199e-01 9.814317e-01 9.811837e-01 9.809752e-01 9.808054e-01 9.806737e-01 9.805607e-01 9.803343e-01 9.800123e-01 9.795935e-01 9.790757e-01 9.784568e-01 9.777339e-01
1.380365e+00 1.374632e+00 1.368118e+00 1.360814e+00 1.352710e+00 1.343798e+00 1.334065e+00 1.326047e+00 1.320791e+00 1.315746e+00 1.310906e+00 1.306265e+00 1.301819e+00 1.297561e+00 1.293487e+00 1.289593e+00 1.285873e+00 1.282325e+00 1.278943e+00 1.275724e+00 1.272664e+00 1.269760e+00 1.267008e+00 1.264406e+00 1.261949e+00 1.259637e+00 1.257465e+00 1.255431e+00 1.253534e+00 1.251771e+00 1.250139e+00 1.248637e+00 1.247264e+00 1.246018e+00 1.244897e+00 1.243899e+00 1.243025e+00 1.242273e+00 1.241642e+00 1.241131e+00 1.240740e+00 1.240468e+00 1.240315e+00 1.240281e+00 1.240366e+00 1.240570e+00 1.240893e+00 1.241335e+00 1.241898e+00 1.242581e+00 1.243385e+00 1.244312e+00 1.245362e+00 1.246537e+00 1.247838e+00 1.249266e+00 1.250823e+00 1.252511e+00 1.254332e+00 1.256287e+00 1.258380e+00 1.260611e+00 1.262985e+00 1.265504e+00 1.268170e+00 1.270987e+00 1.273957e+00 1.277085e+00 1.280373e+00 1.283826e+00 1.287448e+00 1.291242e+00 1.295212e+00 1.299545e+00 1.303421e+00 1.306662e+00 1.309272e+00 1.311250e+00 1.312599e+00 1.313318e+00
1.318452e+00 1.310428e+00 1.301541e+00 1.291782e+00 1.281137e+00 1.269594e+00 1.257137e+00 1.247068e+00 1.240526e+00 1.234187e+00 1.228043e+00 1.222087e+00 1.216313e+00 1.210712e+00 1.205279e+00 1.200007e+00 1.194891e+00 1.189923e+00 1.185098e+00 1.180411e+00 1.175855e+00 1.171426e+00 1.167118e+00 1.162927e+00 1.158846e+00 1.154872e+00 1.151000e+00 1.147225e+00 1.143542e+00 1.139948e+00 1.136438e+00 1.133008e+00 1.129654e+00 1.126372e+00 1.123157e+00 1.120008e+00 1.116918e+00 1.113886e+00 1.110907e+00 1.107978e+00 1.105095e+00 1.102255e+00 1.099455e+00 1.096691e+00 1.093960e+00 1.091259e+00 1.088584e+00 1.085934e+00 1.083303e+00 1.080690e+00 1.078090e+00 1.075502e+00 1.072922e+00 1.070347e+00 1.067774e+00 1.065200e+00 1.062622e+00 1.060037e+00 1.057441e+00 1.054832e+00 1.052207e+00 1.049562e+00 1.046895e+00 1.044202e+00 1.041480e+00 1.038726e+00 1.035937e+00 1.033109e+00 1.030239e+00 1.027324e+00 1.024359e+00 1.021343e+00 1.018271e+00 1.015039e+00 1.011541e+00 1.007871e+00 1.004025e+00 9.999985e-01 9.957866e-01 9.913847e-01
1.462876e+00 1.460198e+00 1.456845e+00 1.452813e+00 1.448097e+00 1.442691e+00 1.436588e+00 1.429109e+00 1.421474e+00 1.414337e+00 1.407680e+00 1.401488e+00 1.395745e+00 1.390437e+00 1.385551e+00 1.381075e+00 1.376998e+00 1.373309e+00 1.370001e+00 1.367064e+00 1.364492e+00 1.362278e+00 1.360416e+00 1.358903e+00 1.357734e+00 1.356907e+00 1.356420e+00 1.356270e+00 1.356459e+00 1.356986e+00 1.357853e+00 1.359062e+00 1.360616e+00 1.362518e+00 1.364774e+00 1.367388e+00 1.370368e+00 1.373721e+00 1.377454e+00 1.381577e+00 1.386101e+00 1.391035e+00 1.396393e+00 1.402188e+00 1.408434e+00 1.415145e+00 1.422340e+00 1.430034e+00 1.438248e+00 1.447001e+00 1.456315e+00 1.466213e+00 1.476719e+00 1.487859e+00 1.499660e+00 1.512151e+00 1.525363e+00 1.539329e+00 1.554083e+00 1.569660e+00 1.586100e+00 1.603442e+00 1.621729e+00 1.641007e+00 1.661322e+00 1.682725e+00 1.705267e+00 1.729005e+00 1.753997e+00 1.780304e+00 1.807991e+00 1.837125e+00 1.867779e+00 1.903272e+00 1.939899e+00 1.974443e+00 2.006931e+00 2.037388e+00 2.065838e+00 2.092304e+00
1.186574e+00 1.173668e+00 1.159729e+00 1.144739e+00 1.128681e+00 1.111533e+00 1.093275e+00 1.077580e+00 1.066113e+00 1.055155e+00 1.044687e+00 1.034686e+00 1.025135e+00 1.016014e+00 1.007306e+00 9.989945e-01 9.910631e-01 9.834965e-01 9.762801e-01 9.694001e-01 9.628432e-01 9.565968e-01 9.506487e-01 9.449875e-01 9.396023e-01 9.344828e-01 9.296189e-01 9.250014e-01 9.206213e-01 9.164702e-01 9.125401e-01 9.088234e-01 9.053129e-01 9.020019e-01 8.988839e-01 8.959530e-01 8.932035e-01 8.906301e-01 8.882278e-01 8.859921e-01 8.839185e-01 8.820031e-01 8.802422e-01 8.786324e-01 8.771706e-01 8.758539e-01 8.746799e-01 8.736463e-01 8.727510e-01 8.719924e-01 8.713689e-01 8.708795e-01 8.705230e-01 8.702990e-01 8.702068e-01 8.702464e-01 8.704178e-01 8.707213e-01 8.711576e-01 8.717274e-01 8.724319e-01 8.732725e-01 8.742506e-01 8.753684e-01 8.766278e-01 8.780314e-01 8.795817e-01 8.812819e-01 8.831352e-01 8.851452e-01 8.873158e-01 8.896510e-01 8.921556e-01 8.961324e-01 9.009618e-01 9.053596e-01 9.093387e-01 9.129104e-01 9.160852e-01 9.188723e-01
2.269517e+00 2.296698e+00 2.324251e+00 2.352208e+00 2.380606e+00 2.409479e+00 2.438864e+00 2.464647e+00 2.485284e+00 2.504933e+00 2.523600e+00 2.541290e+00 2.558011e+00 2.573767e+00 2.588564e+00 2.602406e+00 2.615298e+00 2.627244e+00 2.638249e+00 2.648315e+00 2.657447e+00 2.665647e+00 2.672917e+00 2.679261e+00 2.684680e+00 2.689177e+00 2.692752e+00 2.695406e+00 2.697142e+00 2.697958e+00 2.697857e+00 2.696836e+00 2.694897e+00 2.692038e+00 2.688259e+00 2.683558e+00 2.677934e+00 2.671384e+00 2.663908e+00 2.655501e+00 2.646163e+00 2.635888e+00 2.624675e+00 2.612519e+00 2.599417e+00 2.585363e+00 2.570354e+00 2.554385e+00 2.537449e+00 2.519543e+00 2.500659e+00 2.480791e+00 2.459934e+00 2.438080e+00 2.415221e+00 2.391351e+00 2.366462e+00 2.340545e+00 2.313592e+00 2.285594e+00 2.256541e+00 2.226425e+00 2.195235e+00 2.162961e+00 2.129593e+00 2.095118e+00 2.059527e+00 2.022807e+00 1.984947e+00 1.945933e+00 1.905753e+00 1.864393e+00 1.821841e+00 1.762182e+00 1.691460e+00 1.625255e+00 1.563268e+00 1.505219e+00 1.450846e+00 1.399903e+00
2.313501e+00 2.342310e+00 2.371547e+00 2.401249e+00 2.431452e+00 2.462195e+00 2.493515e+00 2.521656e+00 2.544941e+00 2.567175e+00 2.588364e+00 2.608517e+00 2.627639e+00 2.645737e+00 2.662818e+00 2.678886e+00 2.693948e+00 2.708008e+00 2.721071e+00 2.733142e+00 2.744224e+00 2.754321e+00 2.763437e+00 2.771575e+00 2.778737e+00 2.784926e+00 2.790144e+00 2.794393e+00 2.797673e+00 2.799987e+00 2.801335e+00 2.801717e+00 2.801134e+00 2.799585e+00 2.797070e+00 2.793588e+00 2.789137e+00 2.783717e+00 2.777326e+00 2.769961e+00 2.761620e+00 2.752299e+00 2.741997e+00 2.730709e+00 2.718432e+00 2.705162e+00 2.690894e+00 2.675623e+00 2.659344e+00 2.642052e+00 2.623741e+00 2.604405e+00 2.584037e+00 2.562631e+00 2.540179e+00 2.516674e+00 2.492107e+00 2.466471e+00 2.439758e+00 2.411957e+00 2.383060e+00 2.353057e+00 2.321938e+00 2.289693e+00 2.256311e+00 2.221779e+00 2.186088e+00 2.149225e+00 2.111177e+00 2.071932e+00 2.031477e+00 1.989798e+00 1.946881e+00 1.908728e+00 1.877318e+00 1.846599e+00 1.816538e+00 1.787102e+00 1.758257e+00 1.729971e+00
1.286482e+00 1.277274e+00 1.267163e+00 1.256136e+00 1.244178e+00 1.231276e+00 1.217413e+00 1.203366e+00 1.190734e+00 1.178693e+00 1.167216e+00 1.156275e+00 1.145844e+00 1.135899e+00 1.126415e+00 1.117370e+00 1.108743e+00 1.100514e+00 1.092662e+00 1.085170e+00 1.078019e+00 1.071192e+00 1.064674e+00 1.058448e+00 1.052500e+00 1.046817e+00 1.041383e+00 1.036188e+00 1.031217e+00 1.026460e+00 1.021905e+00 1.017542e+00 1.013359e+00 1.009348e+00 1.005498e+00 1.001800e+00 9.982467e-01 9.948281e-01 9.915366e-01 9.883645e-01 9.853041e-01 9.823483e-01 9.794899e-01 9.767224e-01 9.740389e-01 9.714333e-01 9.688993e-01 9.664310e-01 9.640224e-01 9.616678e-01 9.593617e-01 9.570986e-01 9.548732e-01 9.526800e-01 9.505140e-01 9.483701e-01 9.462430e-01 9.441278e-01 9.420195e-01 9.399130e-01 9.378034e-01 9.356856e-01 9.335547e-01 9.314056e-01 9.292331e-01 9.270322e-01 9.247975e-01 9.225239e-01 9.202059e-01 9.178380e-01 9.154146e-01 9.129300e-01 9.103782e-01 9.062167e-01 9.008712e-01 8.958475e-01 8.911167e-01 8.866518e-01 8.824270e-01 8.784181e-01
1.849203e+00 1.860826e+00 1.872274e+00 1.883563e+00 1.894706e+00 1.905717e+00 1.916611e+00 1.926609e+00 1.935564e+00 1.944277e+00 1.952756e+00 1.961009e+00 1.969045e+00 1.976871e+00 1.984495e+00 1.991924e+00 1.999166e+00 2.006228e+00 2.013116e+00 2.019838e+00 2.026400e+00 2.032808e+00 2.039068e+00 2.045188e+00 2.051172e+00 2.057026e+00 2.062757e+00 2.068370e+00 2.073870e+00 2.079262e+00 2.084553e+00 2.089747e+00 2.094849e+00 2.099864e+00 2.104798e+00 2.109654e+00 2.114438e+00 2.119154e+00 2.123807e+00 2.128402e+00 2.132943e+00 2.137434e+00 2.141880e+00 2.146285e+00 2.150653e+00 2.154989e+00 2.159297e+00 2.163582e+00 2.167846e+00 2.172096e+00 2.176333e+00 2.180564e+00 2.184792e+00 2.189020e+00 2.193254e+00 2.197497e+00 2.201754e+00 2.206028e+00 2.210324e+00 2.214646e+00 2.218998e+00 2.223385e+00 2.227811e+00 2.232279e+00 2.236795e+00 2.241363e+00 2.245987e+00 2.250672e+00 2.255423e+00 2.260243e+00 2.265139e+00 2.270114e+00 2.275173e+00 2.280046e+00 2.283587e+00 2.286074e+00 2.287508e+00 2.287889e+00 2.287217e+00 2.285492e+00
1.627091e+00 1.630491e+00 1.633430e+00 1.635910e+00 1.637935e+00 1.639508e+00 1.640630e+00 1.641278e+00 1.641741e+00 1.642043e+00 1.642184e+00 1.642165e+00 1.641986e+00 1.641647e+00 1.641146e+00 1.640484e+00 1.639659e+00 1.638671e+00 1.637518e+00 1.636198e+00 1.634711e+00 1.633053e+00 1.631223e+00 1.629218e+00 1.627036e+00 1.624674e+00 1.622129e+00 1.619397e+00 1.616474e+00 1.613358e+00 1.610044e+00 1.606527e+00 1.602802e+00 1.598866e+00 1.594713e+00 1.590337e+00 1.585732e+00 1.580893e+00 1.575814e+00 1.570486e+00 1.564904e+00 1.559061e+00 1.552947e+00 1.546556e+00 1.539880e+00 1.532908e+00 1.525632e+00 1.518043e+00 1.510131e+00 1.501884e+00 1.493293e+00 1.484346e+00 1.475031e+00 1.465336e+00 1.455248e+00 1.444754e+00 1.433841e+00 1.422493e+00 1.410696e+00 1.398434e+00 1.385692e+00 1.372452e+00 1.358697e+00 1.344409e+00 1.329570e+00 1.314159e+00 1.298156e+00 1.281541e+00 1.264292e+00 1.246385e+00 1.227798e+00 1.208506e+00 1.188483e+00 1.171474e+00 1.158506e+00 1.145789e+00 1.133304e+00 1.121032e+00 1.108956e+00 1.097057e+00
1.943895e+00 1.959023e+00 1.974099e+00 1.989143e+00 2.004174e+00 2.019209e+00 2.034269e+00 2.052585e+00 2.073116e+00 2.092676e+00 2.111288e+00 2.128977e+00 2.145764e+00 2.161670e+00 2.176714e+00 2.190917e+00 2.204295e+00 2.216866e+00 2.228644e+00 2.239646e+00 2.249884e+00 2.259371e+00 2.268119e+00 2.276139e+00 2.283442e+00 2.290036e+00 2.295929e+00 2.301129e+00 2.305643e+00 2.309475e+00 2.312632e+00 2.315116e+00 2.316931e+00 2.318079e+00 2.318562e+00 2.318380e+00 2.317533e+00 2.316020e+00 2.313839e+00 2.310987e+00 2.307460e+00 2.303256e+00 2.298367e+00 2.292788e+00 2.286512e+00 2.279531e+00 2.271836e+00 2.263418e+00 2.254267e+00 2.244370e+00 2.233716e+00 2.222291e+00 2.210080e+00 2.197069e+00 2.183242e+00 2.168580e+00 2.153066e+00 2.136680e+00 2.119402e+00 2.101211e+00 2.082082e+00 2.061993e+00 2.040919e+00 2.018832e+00 1.995706e+00 1.971512e+00 1.946218e+00 1.919795e+00 1.892208e+00 1.863422e+00 1.833404e+00 1.802113e+00 1.769512e+00 1.739853e+00 1.715323e+00 1.691581e+00 1.668580e+00 1.646273e+00 1.624615e+00 1.603563e+00
1.530459e+00 1.530282e+00 1.529518e+00 1.528167e+00 1.526225e+00 1.523691e+00 1.520562e+00 1.516188e+00 1.511357e+00 1.506704e+00 1.502217e+00 1.497887e+00 1.493703e+00 1.489654e+00 1.485733e+00 1.481929e+00 1.478234e+00 1.474638e+00 1.471134e+00 1.467714e+00 1.464368e+00 1.461090e+00 1.457872e+00 1.454706e+00 1.451585e+00 1.448501e+00 1.445448e+00 1.442417e+00 1.439402e+00 1.436397e+00 1.433393e+00 1.430384e+00 1.427363e+00 1.424322e+00 1.421255e+00 1.418154e+00 1.415013e+00 1.411823e+00 1.408577e+00 1.405268e+00 1.401888e+00 1.398428e+00 1.394882e+00 1.391240e+00 1.387494e+00 1.383635e+00 1.379655e+00 1.375543e+00 1.371290e+00 1.366887e+00 1.362322e+00 1.357586e+00 1.352667e+00 1.347553e+00 1.342233e+00 1.336694e+00 1.330923e+00 1.324907e+00 1.318631e+00 1.312080e+00 1.305241e+00 1.298095e+00 1.290627e+00 1.282820e+00 1.274654e+00 1.266111e+00 1.257170e+00 1.247811e+00 1.238012e+00 1.227749e+00 1.216999e+00 1.205737e+00 1.193936e+00 1.184650e+00 1.178382e+00 1.172042e+00 1.165621e+00 1.159111e+00 1.152503e+00 1.145787e+00
3.062530e+00 3.119066e+00 3.177001e+00 3.236407e+00 3.297359e+00 3.359933e+00 3.424206e+00 3.505953e+00 3.600420e+00 3.691935e+00 3.780515e+00 3.866180e+00 3.948947e+00 4.028833e+00 4.105853e+00 4.180024e+00 4.251361e+00 4.319878e+00 4.385589e+00 4.448508e+00 4.508648e+00 4.566021e+00 4.620638e+00 4.672512e+00 4.721651e+00 4.768067e+00 4.811769e+00 4.852766e+00 4.891066e+00 4.926677e+00 4.959606e+00 4.989860e+00 5.017445e+00 5.042368e+00 5.064632e+00 5.084242e+00 5.101203e+00 5.115518e+00 5.127190e+00 5.136221e+00 5.142613e+00 5.146368e+00 5.147486e+00 5.145967e+00 5.141811e+00 5.135017e+00 5.125584e+00 5.113510e+00 5.098793e+00 5.081429e+00 5.061415e+00 5.038746e+00 5.013419e+00 4.985428e+00 4.954767e+00 4.921430e+00 4.885411e+00 4.846701e+00 4.805293e+00 4.761179e+00 4.714349e+00 4.664794e+00 4.612504e+00 4.557468e+00 4.499675e+00 4.439113e+00 4.375769e+00 4.309632e+00 4.240687e+00 4.168919e+00 4.094316e+00 4.016861e+00 3.936538e+00 3.862533e+00 3.799209e+00 3.737295e+00 3.676720e+00 3.617415e+00 3.559314e+00 3.502352e+00
1.457371e+00 1.454489e+00 1.450925e+00 1.446675e+00 1.441733e+00 1.436093e+00 1.429748e+00 1.423882e+00 1.419285e+00 1.414759e+00 1.410300e+00 1.405902e+00 1.401560e+00 1.397268e+00 1.393021e+00 1.388814e+00 1.384642e+00 1.380500e+00 1.376382e+00 1.372285e+00 1.368202e+00 1.364128e+00 1.360060e+00 1.355991e+00 1.351918e+00 1.347834e+00 1.343735e+00 1.339617e+00 1.335473e+00 1.331299e+00 1.327090e+00 1.322841e+00 1.318546e+00 1.314201e+00 1.309799e+00 1.305336e+00 1.300807e+00 1.296205e+00 1.291525e+00 1.286762e+00 1.281909e+00 1.276961e+00 1.271912e+00 1.266755e+00 1.261485e+00 1.256094e+00 1.250577e+00 1.244926e+00 1.239135e+00 1.233196e+00 1.227103e+00 1.220848e+00 1.214423e+00 1.207821e+00 1.201033e+00 1.194052e+00 1.186868e+00 1.179474e+00 1.171859e+00 1.164015e+00 1.155932e+00 1.147600e+00 1.139010e+00 1.130150e+00 1.121011e+00 1.111580e+00 1.101846e+00 1.091798e+00 1.081423e+00 1.070709e+00 1.059642e+00 1.048210e+00 1.036397e+00 1.023599e+00 1.010664e+00 9.981560e-01 9.860475e-01 9.743113e-01 9.629214e-01 9.518525e-01
